_id,package_name,input_id,type,service_type,original_network_id,transport_stream_id,service_id,display_number,display_name,network_affiliation,description,video_format,browsable,searchable,selectable,locked,app_link_icon_uri,app_link_poster_art_uri,app_link_text,app_link_color,app_link_intent_uri,internal_provider_data,internal_provider_flag1,internal_provider_flag2,internal_provider_flag3,internal_provider_flag4,logo,version_number,channel_genre,cam_channel
2692,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&0&99&99&,172,1,7999,99,Airtel Offers 1,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2693,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&100&100&,172,11,12112,100,Airtel HD Home,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2694,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&101&101&,172,11,12173,101,Airtel Offers 2,,,,1,1,1,0,,,,,,,,,,,,,1&17&,0
2695,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&3&102&102&,172,5,1101,102,Star Plus,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2696,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&9&103&103&,172,10,10125,103,Star Plus HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&14&15&17&,0
2697,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&104&104&,172,11,1102,104,Zee TV,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2698,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&9&105&105&,172,10,11127,105,Zee TV HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&14&15&17&,0
2699,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&2&106&106&,172,3,1103,106,SET,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2700,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&9&107&107&,172,10,12013,107,SET HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&14&15&17&,0
2701,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&1&108&108&,172,2,1104,108,Life OK,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2702,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&7&109&109&,172,8,12179,109,Life OK HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&14&15&17&,0
2703,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&110&110&,172,11,5114,110,Colors,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2704,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&9&111&111&,172,10,10126,111,Colors HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&14&15&17&,0
2705,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&112&112&,172,11,12224,112,& TV,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2706,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&5&113&113&,172,6,12240,113,& TV HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&14&15&17&,0
2707,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&0&114&114&,172,1,2124,114,HomeShop 18,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2708,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&0&115&115&,172,1,12072,115,Shop CJ,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2709,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&1&116&116&,172,2,12069,116,Big Magic,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2710,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&5&117&117&,172,6,1109,117,SAB,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2711,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&5&119&119&,172,6,12128,119,Rishtey,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2712,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&6&120&120&,172,7,5111,120,Star Utsav,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2713,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&6&121&121&,172,7,12030,121,Customer Care,,,,1,1,1,0,,,,,,,,,,,,,2&14&18&,0
2714,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&2&122&122&,172,3,12183,122,Sony Pal,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2715,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&23&123&123&,172,9,12158,123,Zindagi,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2716,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&2&124&124&,172,3,2115,124,Bindass,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2717,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&23&125&125&,172,9,13121,125,Gemporia,,,,1,1,1,0,,,,,,,,,,,,,1&17&,0
2718,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&0&126&126&,172,1,12212,126,The EPIC Channel,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2719,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&5&127&127&,172,6,12130,127,Zee Anmol,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2720,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&0&128&128&,172,1,12192,128,Naaptol Blue,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2721,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&0&131&131&,172,1,1107,131,Enterr 10,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2722,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&0&133&133&,172,1,12207,133,ID,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2723,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&6&135&135&,172,7,11633,135,Dangal,,,,1,1,1,0,,,,,,,,,,,,,4&7&14&17&71&,0
2724,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&1&136&136&,172,2,3108,136,DD1,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2725,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&0&138&138&,172,1,12108,138,DD India,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2726,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&0&140&140&,172,1,3113,140,DD Bharati,,,,1,1,1,0,,,,,,,,,,,,,2&14&17&,0
2727,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&0&141&141&,172,1,12245,141,DD Kisan,,,,1,1,1,0,,,,,,,,,,,,,2&4&14&,0
2728,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&6&144&144&,172,7,1135,144,AXN,,,,1,1,1,0,,,,,,,,,,,,,2&14&18&,0
2729,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&9&145&145&,172,10,13001,145,AXN HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&14&15&18&,0
2730,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&11&147&147&,172,12,12129,147,STAR WORLD PREMIERE HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&14&15&18&,0
2731,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&2&148&148&,172,3,1136,148,STAR WORLD,,,,1,1,1,0,,,,,,,,,,,,,2&14&18&,0
2732,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&7&149&149&,172,8,10150,149,STAR WORLD HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&14&15&18&,0
2733,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&150&150&,172,11,5137,150,Zee Cafe,,,,1,1,1,0,,,,,,,,,,,,,2&14&18&,0
2734,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&7&151&151&,172,8,13076,151,Zee Cafe HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,2&15&18&,0
2735,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&8&152&152&,172,4,4142,152,FX,,,,1,1,1,0,,,,,,,,,,,,,2&14&18&,0
2736,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&7&153&153&,172,8,13071,153,FX HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&14&15&18&,0
2737,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&3&154&154&,172,5,12250,154,Colors Infinity,,,,1,1,1,0,,,,,,,,,,,,,2&14&18&,0
2738,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&5&155&155&,172,6,13063,155,COLORS INFINITY HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&14&15&18&,0
2739,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&156&156&,172,11,2145,156,Comedy Central,,,,1,1,1,0,,,,,,,,,,,,,2&14&18&,0
2740,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&23&157&157&,172,9,12216,157,TV5 Monde Asia,,,,1,1,1,0,,,,,,,,,,,,,2&14&18&,0
2741,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&159&159&,172,11,12175,159,Airtel Movies 2,,,,1,1,1,0,,,,,,,,,,,,,3&1&11&32&,0
2742,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&160&160&,172,11,7180,160,Airtel Movies 1,,,,1,1,1,0,,,,,,,,,,,,,3&1&11&32&,0
2743,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&7&162&162&,172,8,13018,162,MINIPLEX,,,,1,1,1,0,,,,,,,,,,,,,3&1&11&32&,0
2744,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&7&163&163&,172,8,13044,163,MINIPLEX HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,4&1&11&15&32&,0
2745,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&7&164&164&,172,8,13083,164,Sadabahar Hitz,,,,1,1,1,0,,,,,,,,,,,,,2&1&11&,0
2746,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&165&165&,172,11,12137,165,Sony Max SUPER HITZ,,,,1,1,1,0,,,,,,,,,,,,,4&1&11&14&32&,0
2747,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&3&166&166&,172,5,1160,166,MAX,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2748,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&11&167&167&,172,12,13045,167,Sony MAX HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&1&15&32&,0
2749,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&168&168&,172,11,1161,168,Zee Cinema,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2750,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&9&169&169&,172,10,12003,169,Zee Cinema HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&1&15&32&,0
2751,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&2&170&170&,172,3,1162,170,Star Gold,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2752,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&7&171&171&,172,8,10180,171,Star Gold HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&1&15&32&,0
2753,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&1&172&172&,172,2,12009,172,Movies OK,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2754,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&2&173&173&,172,3,12156,173,Sony Max 2,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2755,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&174&174&,172,11,12131,174,& Pictures,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2756,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&3&175&175&,172,5,12203,175,& Pictures HD,,,VIDEO_FORMAT_HD,1,1,1,0,,,,,,,,,,,,,3&1&15&32&,0
2757,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&2&176&176&,172,3,1165,176,UTV Movies,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2758,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&23&178&178&,172,9,8167,178,Zee Classic,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2759,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&23&179&179&,172,9,12034,179,Zee Action,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2760,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&4&180&180&,172,11,13019,180,UTV Action,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2761,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&5&181&181&,172,6,13081,181,RISHTEY CINEPLEX,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2762,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&2&182&182&,172,3,12014,182,Cinema TV,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
2763,com.lge.android.tvinput,com.lge.android.tvinput/.dtv.DTvInputService,TYPE_OTHER,dvb://dtv&7&0&183&183&,172,1,13004,183,WOW Cinema,,,,1,1,1,0,,,,,,,,,,,,,2&1&32&,0
